Year,Month,Julian Day,Hour,Incoming Shortwave Radiation,Ambient Air Temperature,Barometric Pressure
2010,10,288,9,327.961,9.039,100.869
2010,10,288,10,482.2,10.402,100.874
2010,10,288,11,623.463,11.479,100.877
2010,10,288,12,707.02,12.488,100.886
2010,10,288,13,147.826,13.417,100.885
2010,10,288,14,584.872,13.466,100.868
2010,10,288,15,482.035,13.654,100.936
2010,10,288,16,289.222,13.218,101.013
2010,10,288,17,109.267,12.478,101.082
2010,10,288,18,0,10.532,101.182
2010,10,288,19,0,9.673,101.251
2010,10,288,20,0,8.842,101.306
2010,10,288,21,0,9.05,101.35
2010,10,288,22,0,8.529,101.401
2010,10,288,23,0,7.842,101.427
2010,10,288,24,0,6.918,101.444
2010,10,289,1,0,5.8,101.439
2010,10,289,2,0,5.315,101.456
2010,10,289,3,0,4.253,101.467
2010,10,289,4,0,4.388,101.518
2010,10,289,5,0,3.774,101.553
2010,10,289,6,0,3.19,101.624
2010,10,289,7,6.435,2.598,101.692
2010,10,289,8,173.701,5.069,101.747
2010,10,289,9,315.16,7.385,101.786
2010,10,289,10,482.228,8.615,101.788
2010,10,289,11,584.92,10.551,101.773
2010,10,289,12,636.309,12.272,101.739
2010,10,289,13,623.438,13.417,101.653
2010,10,289,14,552.724,14.668,101.584
2010,10,289,15,443.398,14.636,101.522
2010,10,289,16,282.75,14.413,101.462
2010,10,289,17,96.409,13.464,101.44
2010,10,289,18,0,11.254,101.444
2010,10,289,19,0,7.553,101.424
2010,10,289,20,0,5.872,101.402
2010,10,289,21,0,5.223,101.379
2010,10,289,22,0,9.768,101.342
2010,10,289,23,0,9.733,101.282
2010,10,289,24,0,8.784,101.196
2010,10,290,1,0,8.892,101.145
2010,10,290,2,0,8.674,101.111
2010,10,290,3,0,8.576,101.086
2010,10,290,4,0,8.606,101.094
2010,10,290,5,0,8.027,101.137
2010,10,290,6,0,7.481,101.188
2010,10,290,7,0,7.696,101.256
2010,10,290,8,115.773,8.902,101.325
2010,10,290,9,327.908,11.325,101.386
2010,10,290,10,469.215,12.149,101.389
2010,10,290,11,674.843,13.667,101.379
2010,10,290,12,661.881,14.847,101.394
2010,10,290,13,636.21,15.051,101.335
2010,10,290,14,559.069,15.028,101.308
2010,10,290,15,443.391,14.107,101.308
2010,10,290,16,147.814,12.913,101.361
2010,10,290,17,96.412,11.619,101.372
2010,10,290,18,0,9.843,101.403
2010,10,290,19,0,7.929,101.417
2010,10,290,20,0,5.99,101.427
2010,10,290,21,0,5.169,101.438
2010,10,290,22,0,3.609,101.449
2010,10,290,23,0,3.219,101.433
2010,10,290,24,0,2.627,101.435
2010,10,291,1,0,3.487,101.451
2010,10,291,2,0,3.66,101.441
2010,10,291,3,0,2.875,101.408
2010,10,291,4,0,3.238,101.427
2010,10,291,5,0,3.574,101.484
2010,10,291,6,0,3.602,101.518
2010,10,291,7,0,3.467,101.544
2010,10,291,8,38.604,4.511,101.595
2010,10,291,9,109.359,6.017,101.618
2010,10,291,10,225.114,7.892,101.615
2010,10,291,11,186.463,8.995,101.609
2010,10,291,12,302.192,9.711,101.54
2010,10,291,13,597.93,10.312,101.48
2010,10,291,14,327.879,10.27,101.385
2010,10,291,15,237.829,10.732,101.322
2010,10,291,16,51.432,9.753,101.282
2010,10,291,17,51.437,9.046,101.284
2010,10,291,18,0,7.331,101.304
2010,10,291,19,0,4.969,101.291
2010,10,291,20,0,3.217,101.287
2010,10,291,21,0,2.675,101.306
2010,10,291,22,0,1.786,101.291
2010,10,291,23,0,0.977,101.268
2010,10,291,24,0,1.104,101.234
2010,10,292,1,0,1.313,101.2
2010,10,292,2,0,1.523,101.157
2010,10,292,3,0,2.981,101.086
2010,10,292,4,0,3.017,101.076
2010,10,292,5,0,4.176,101.108
2010,10,292,6,0,3.286,101.108
2010,10,292,7,0,1.699,101.094
2010,10,292,8,122.248,3.507,101.143
2010,10,292,9,308.731,7.32,101.154
2010,10,292,10,456.508,8.992,101.148
2010,10,292,11,700.724,10.962,101.111
2010,10,292,12,186.393,10.853,101.09
2010,10,292,13,122.129,11.286,101.032
2010,10,292,14,649.172,12.477,101.005
2010,10,292,15,295.661,12.17,101.005
2010,10,292,16,173.541,10.803,101.039
2010,10,292,17,70.723,10.823,101.019
2010,10,292,18,0,8.715,101.011
2010,10,292,19,0,7.453,101.026
2010,10,292,20,0,7.451,101.034
2010,10,292,21,0,7.374,101.034
2010,10,292,22,0,7.218,101.035
2010,10,292,23,0,7.13,101.009
2010,10,292,24,0,6.641,101.02
2010,10,293,1,0,6.294,101.012
2010,10,293,2,0,4.9,100.986
2010,10,293,3,0,4.664,100.921
2010,10,293,4,0,4.406,100.904
2010,10,293,5,0,4.109,100.87
2010,10,293,6,0,3.161,100.855
2010,10,293,7,0,4.406,100.793
2010,10,293,8,135.096,5.432,100.765
2010,10,293,9,315.159,7.131,100.727
2010,10,293,10,443.652,10.114,100.662
2010,10,293,11,533.584,12.455,100.548
2010,10,293,12,327.8,13.814,100.442
2010,10,293,13,237.808,14.496,100.339
2010,10,293,14,584.86,15.501,100.177
2010,10,293,15,411.323,15.815,100.117
2010,10,293,16,237.761,15.039,100.063
2010,10,293,17,25.709,14.194,100.023
2010,10,293,18,0,13.552,99.939
2010,10,293,19,0,13.344,99.887
2010,10,293,20,0,13.905,99.871
2010,10,293,21,0,9.655,99.944
2010,10,293,22,0,7.052,100.084
2010,10,293,23,0,6.549,99.882
2010,10,293,24,0,6.704,99.882
2010,10,294,1,0,6.037,99.873
2010,10,294,2,0,5.93,99.814
2010,10,294,3,0,5.625,99.893
2010,10,294,4,0,5.147,99.945
2010,10,294,5,0,4.853,100.013
2010,10,294,6,0,4.539,100.125
2010,10,294,7,0,4.022,100.177
2010,10,294,8,135.097,4.722,100.27
2010,10,294,9,302.296,5.806,100.343
2010,10,294,10,469.406,6.499,100.415
2010,10,294,11,225.038,6.784,100.439
2010,10,294,12,199.332,6.542,100.458
2010,10,294,13,315.158,5.642,100.471
2010,10,294,14,656.045,6.114,100.505
2010,10,294,15,199.384,5.65,100.548
2010,10,294,16,77.182,4.977,100.684
2010,10,294,17,25.728,4.402,100.744
2010,10,294,18,0,3.48,100.824
2010,10,294,19,0,3.352,100.868
2010,10,294,20,0,2.77,100.921
2010,10,294,21,0,2.789,100.997
2010,10,294,22,0,2.34,101.04
2010,10,294,23,0,1.433,101.092
2010,10,294,24,0,0.897,101.094
2010,10,295,1,0,0.499,101.132
2010,10,295,2,0,1.074,101.217
2010,10,295,3,0,1.159,101.276
2010,10,295,4,0,1.098,101.351
2010,10,295,5,0,1.193,101.428
2010,10,295,6,0,1.078,101.496
2010,10,295,7,0,0.806,101.567
2010,10,295,8,96.529,2.42,101.65
2010,10,295,9,321.683,3.448,101.748
2010,10,295,10,237.978,5.2,101.786
2010,10,295,11,154.339,6.422,101.834
2010,10,295,12,250.818,7.023,101.809
2010,10,295,13,469.417,8.682,101.764
2010,10,295,14,617.224,9.319,101.753
2010,10,295,15,533.656,9.665,101.728
2010,10,295,16,128.589,8.825,101.71
2010,10,295,17,38.579,8.934,101.694
2010,10,295,18,0,7.276,101.691
2010,10,295,19,0,6.298,101.717
2010,10,295,20,0,6.158,101.703
2010,10,295,21,0,6.124,101.72
2010,10,295,22,0,6.104,101.72
2010,10,295,23,0,6.549,101.695
2010,10,295,24,0,6.453,101.683
2010,10,296,1,0,5.696,101.669
2010,10,296,2,0,7.069,101.677
2010,10,296,3,0,4.302,101.669
2010,10,296,4,0,3.373,101.689
2010,10,296,5,0,4.052,101.647
2010,10,296,6,0,4.79,101.638
2010,10,296,7,0,4.301,101.603
2010,10,296,8,25.735,5.733,101.637
2010,10,296,9,83.614,9.419,101.683
2010,10,296,10,315.074,11.779,101.652
2010,10,296,11,173.542,12.962,101.654
2010,10,296,12,237.816,13.532,101.636
2010,10,296,13,212.104,13.074,101.687
2010,10,296,14,38.572,13.407,101.742
2010,10,296,15,38.567,12.724,101.731
2010,10,296,16,38.576,11.224,101.727
2010,10,296,17,0,10.214,101.779
2010,10,296,18,0,10.016,101.754
2010,10,296,19,0,9.95,101.685
2010,10,296,20,0,9.745,101.719
2010,10,296,21,0,9.815,101.669
2010,10,296,22,0,9.885,101.711
2010,10,296,23,0,10.135,101.66
2010,10,296,24,0,10.491,101.608
2010,10,297,1,0,10.619,101.566
2010,10,297,2,0,10.88,101.506
2010,10,297,3,0,10.669,101.455
2010,10,297,4,0,10.5,101.463
2010,10,297,5,0,10.271,101.549
2010,10,297,6,0,10.7,101.523
2010,10,297,7,0,11.03,101.489
2010,10,297,8,25.718,11.059,101.497
2010,10,297,9,90.012,11.998,101.489
2010,10,297,10,147.874,12.95,101.411
2010,10,297,11,154.26,14.348,101.338
2010,10,297,12,212.094,15.292,101.252
2010,10,297,13,379.16,17.222,101.216
2010,10,297,14,269.857,18.932,101.144
2010,10,297,15,102.803,17.888,101.127
2010,10,297,16,102.799,17.788,101.049
2010,10,297,17,51.408,17.588,101.01
2010,10,297,18,0,16.643,100.976
2010,10,297,19,0,14.301,100.97
2010,10,297,20,0,12.395,100.98
2010,10,297,21,0,11.517,101.01
2010,10,297,22,0,11.398,100.977
2010,10,297,23,0,11.58,100.883
2010,10,297,24,0,11.997,100.814
2010,10,298,1,0,12.673,100.738
2010,10,298,2,0,12.836,100.695
2010,10,298,3,0,12.815,100.601
2010,10,298,4,0,12.517,100.567
2010,10,298,5,0,12.159,100.507
2010,10,298,6,0,12.561,100.465
2010,10,298,7,0,14.558,100.464
2010,10,298,8,38.565,15.334,100.485
2010,10,298,9,173.54,15.466,100.442
2010,10,298,10,282.789,16.471,100.407
2010,10,298,11,122.093,17.111,100.404
2010,10,298,12,51.407,17.207,100.361
2010,10,298,13,173.501,17.641,100.302
2010,10,298,14,134.926,17.978,100.257
2010,10,298,15,51.4,17.51,100.265
2010,10,298,16,109.225,18.137,100.231
2010,10,298,17,25.701,17.043,100.232
2010,10,298,18,0,16.261,100.244
2010,10,298,19,0,15.581,100.348
2010,10,298,20,0,15.348,100.374
2010,10,298,21,0,15.187,100.391
2010,10,298,22,0,14.793,100.425
2010,10,298,23,0,14.931,100.399
2010,10,298,24,0,14.793,100.442
2010,10,299,1,0,14.559,100.425
2010,10,299,2,0,14.265,100.434
2010,10,299,3,0,14.305,100.399
2010,10,299,4,0,13.852,100.34
2010,10,299,5,0,14.188,100.289
2010,10,299,6,0,14.097,100.272
2010,10,299,7,0,14.138,100.22
2010,10,299,8,51.42,14.232,100.178
2010,10,299,9,70.702,14.74,100.127
2010,10,299,10,109.264,15.508,100.024
2010,10,299,11,96.409,16.036,99.904
2010,10,299,12,218.519,17.216,99.801
2010,10,299,13,263.43,19.39,99.617
2010,10,299,14,160.629,20.336,99.515
2010,10,299,15,51.399,20.041,99.395
2010,10,299,16,25.7,17.629,99.523
2010,10,299,17,0,15.922,99.51
2010,10,299,18,0,14.23,99.606
2010,10,299,19,0,13.532,99.785
2010,10,299,20,0,13.478,99.846
2010,10,299,21,0,13.301,99.923
2010,10,299,22,0,12.774,100.029
2010,10,299,23,0,12.476,100.097
2010,10,299,24,0,12.815,100.157
2010,10,300,1,0,12.794,100.225
2010,10,300,2,0,12.281,100.311
2010,10,300,3,0,11.884,100.328
2010,10,300,4,0,11.33,100.345
2010,10,300,5,0,10.918,100.397
2010,10,300,6,0,10.771,100.431
2010,10,300,7,0,10.805,100.482
2010,10,300,8,96.444,11.042,100.482
2010,10,300,9,263.602,12.119,100.515
2010,10,300,10,411.342,14.117,100.476
2010,10,300,11,507.719,15.528,100.432
2010,10,300,12,559.061,16.494,100.37
2010,10,300,13,546.177,17.076,100.309
2010,10,300,14,469.037,17.397,100.291
2010,10,300,15,212.023,17.12,100.256
2010,10,300,16,224.879,17.407,100.18
2010,10,300,17,25.704,16.572,100.233
2010,10,300,18,0,16.179,100.211
2010,10,300,19,0,15.292,100.254
2010,10,300,20,0,14.985,100.263
2010,10,300,21,0,14.539,100.272
2010,10,300,22,0,13.916,100.237
2010,10,300,23,0,13.936,100.215
2010,10,300,24,0,13.301,100.165
2010,10,301,1,0,12.867,100.123
2010,10,301,2,0,12.743,100.132
2010,10,301,3,0,12.007,100.166
2010,10,301,4,0,11.194,100.243
2010,10,301,5,0,9.719,100.337
2010,10,301,6,0,8.59,100.449
2010,10,301,7,0,8.086,100.53
2010,10,301,8,25.725,7.735,100.649
2010,10,301,9,70.747,7.481,100.777
2010,10,301,10,122.199,7.695,100.863
2010,10,301,11,173.641,7.238,100.922
2010,10,301,12,186.504,7.529,100.998
2010,10,301,13,173.631,7.78,101.049
2010,10,301,14,199.384,7.568,101.102
2010,10,301,15,51.454,7.113,101.179
2010,10,301,16,38.591,6.753,101.256
2010,10,301,17,25.727,6.461,101.299
2010,10,301,18,0,6.635,101.359
2010,10,301,19,0,6.599,101.419
2010,10,301,20,0,6.481,101.453
2010,10,301,21,0,5.998,101.487
2010,10,301,22,0,5.461,101.495
2010,10,301,23,0,5.443,101.514
2010,10,301,24,0,5.059,101.541
2010,10,302,1,0,4.945,101.584
2010,10,302,2,0,4.734,101.601
2010,10,302,3,0,4.35,101.618
2010,10,302,4,0,3.551,101.618
2010,10,302,5,0,2.809,101.681
2010,10,302,6,0,2.97,101.732
2010,10,302,7,0,3.315,101.792
2010,10,302,8,51.472,3.813,101.851
2010,10,302,9,109.359,4.285,101.925
2010,10,302,10,135.07,5.01,101.991
2010,10,302,11,218.683,5.593,101.999
2010,10,302,12,154.362,4.863,101.99
2010,10,302,13,328.023,6.153,101.965
2010,10,302,14,122.202,6.124,101.964
2010,10,302,15,186.522,6.414,101.922
2010,10,302,16,90.045,5.661,101.939
2010,10,302,17,12.864,5.468,101.913
2010,10,302,18,0,4.661,101.922
2010,10,302,19,0,3.341,101.91
2010,10,302,20,0,2.731,101.863
2010,10,302,21,0,3.124,101.751
2010,10,302,22,0,3.707,101.732
2010,10,302,23,0,3.019,101.655
2010,10,302,24,0,3.66,101.561
2010,10,303,1,0,4.551,101.518
2010,10,303,2,0,4.982,101.526
2010,10,303,3,0,4.594,101.481
2010,10,303,4,0,4.203,101.449
2010,10,303,5,0,4.118,101.398
2010,10,303,6,0,4.205,101.339
2010,10,303,7,0,4.089,101.244
2010,10,303,8,19.299,4.472,101.131
2010,10,303,9,109.36,4.927,101.089
2010,10,303,10,315.164,7.007,100.949
2010,10,303,11,456.58,9.185,100.826
2010,10,303,12,405.058,10.533,100.67
2010,10,303,13,289.319,10.942,100.515
2010,10,303,14,379.317,12.057,100.387
2010,10,303,15,134.996,11.609,100.274
2010,10,303,16,96.441,11.034,100.302
2010,10,303,17,64.296,10.805,100.312
2010,10,303,18,0,9.513,100.32
2010,10,303,19,0,9.215,100.408
2010,10,303,20,0,8.507,100.436
2010,10,303,21,0,7.89,100.462
2010,10,303,22,0,6.733,100.573
2010,10,303,23,0,5.71,100.659
2010,10,303,24,0,4.239,100.727
2010,10,304,1,0,2.91,100.799
2010,10,304,2,0,2.102,100.886
2010,10,304,3,0,1.815,100.939
2010,10,304,4,0,1.948,101.008
2010,10,304,5,0,2.187,101.077
2010,10,304,6,0,2.235,101.143
2010,10,304,7,0,2.273,101.229
2010,10,304,8,12.868,2.541,101.33
2010,10,304,9,38.604,2.962,101.433
2010,10,304,10,199.427,3.992,101.465
2010,10,304,11,302.301,4.568,101.538
2010,10,304,12,122.205,4.019,101.598
2010,10,304,13,321.591,4.757,101.589
2010,10,304,14,199.387,4.192,101.658
2010,10,304,15,135.069,4.258,101.726
2010,10,304,16,96.482,3.532,101.855
2010,10,304,17,38.598,2.907,101.977
2010,10,304,18,0,2.283,102.065
2010,10,304,19,0,1.116,102.145
2010,10,304,20,0,-0.334,102.225
2010,10,304,21,0,-1.112,102.297
2010,10,304,22,0,-2.081,102.373
2010,10,304,23,0,-1.422,102.467
2010,10,304,24,0,0.205,102.51
2010,10,305,1,0,0.53,102.567
2010,10,305,2,0,0.731,102.635
2010,10,305,3,0,0.529,102.618
2010,10,305,4,0,-0.515,102.669
2010,10,305,5,0,-1.699,102.767
2010,10,305,6,0,-2.915,102.784
2010,10,305,7,0,-3.442,102.813
2010,10,305,8,160.959,-2.098,102.907
2010,10,305,9,238.137,0.166,102.96
2010,10,305,10,424.615,2.139,103.011
2010,10,305,11,501.683,3.523,103.006
2010,10,305,12,662.449,5.054,103.014
2010,10,305,13,122.2,5.025,102.98
2010,10,305,14,135.068,6.25,102.946
2010,10,305,15,83.613,5.574,102.955
2010,10,305,16,51.455,5.372,102.964
2010,10,305,17,25.729,4.94,102.965
2010,10,305,18,0,3.781,102.993
2010,10,305,19,0,1.385,103.058
2010,10,305,20,0,-0.227,103.071
2010,10,305,21,0,-1.035,103.099
2010,10,305,22,0,-1.477,103.151
2010,10,305,23,0,-2.382,103.168
2010,10,305,24,0,-2.992,103.171
2010,10,306,1,0,-2.729,103.189
2010,10,306,2,0,-3.187,103.171
2010,10,306,3,0,-3.862,103.14
2010,11,306,4,0,-4.43,103.157
2010,11,306,5,0,-4.784,103.2
2010,11,306,6,0,-4.923,103.236
2010,11,306,7,0,-5.119,103.246
2010,11,306,8,173.862,-3.279,103.243
2010,11,306,9,238.159,-0.418,103.243
2010,11,306,10,398.917,2.781,103.21
2010,11,306,11,514.579,3.985,103.212
2010,11,306,12,469.521,5.016,103.134
2010,11,306,13,533.733,6.179,103.036
2010,11,306,14,379.35,7.008,102.965
2010,11,306,15,353.629,7.142,102.88
2010,11,306,16,199.319,6.702,102.803
2010,11,306,17,25.727,5.765,102.724
2010,11,306,18,0,3.72,102.693
2010,11,306,19,0,3.286,102.717
2010,11,306,20,0,2.722,102.666
2010,11,306,21,0,-0.747,102.618
2010,11,306,22,0,-1.785,102.57
2010,11,306,23,0,-2.574,102.502
2010,11,306,24,0,-2.992,102.436
2010,11,307,1,0,-3.402,102.345
2010,11,307,2,0,-4.177,102.276
2010,11,307,3,0,-4.221,102.165
2010,11,307,4,0,-4.595,102.149
2010,11,307,5,0,-5.042,102.083
2010,11,307,6,0,-3.622,102.046
2010,11,307,7,0,-2.583,101.966
2010,11,307,8,38.623,-2.021,101.886
2010,11,307,9,90.122,-1.748,101.835
2010,11,307,10,431.222,1.141,101.738
2010,11,307,11,469.607,4.508,101.669
2010,11,307,12,572.429,6.83,101.521
2010,11,307,13,205.821,7.14,101.384
2010,11,307,14,135.068,6.926,101.273
2010,11,307,15,96.477,6.848,101.196
2010,11,307,16,38.591,6.617,101.137
2010,11,307,17,0,5.457,101.128
2010,11,307,18,0,3.776,101.089
2010,11,307,19,0,3.285,101.048
2010,11,307,20,0,3.028,100.981
2010,11,307,21,0,3.096,100.904
2010,11,307,22,0,3.238,100.852
2010,11,307,23,0,3.477,100.767
2010,11,307,24,0,3.918,100.665
2010,11,308,1,0,4.32,100.647
2010,11,308,2,0,4.245,100.596
2010,11,308,3,0,4.521,100.518
2010,11,308,4,0,4.052,100.476
2010,11,308,5,0,3.985,100.425
2010,11,308,6,0,3.344,100.383
2010,11,308,7,0,2.799,100.358
2010,11,308,8,70.786,1.672,100.386
2010,11,308,9,212.304,5.522,100.398
2010,11,308,10,147.932,6.415,100.386
2010,11,308,11,147.902,7.869,100.365
2010,11,308,12,263.648,7.996,100.297
2010,11,308,13,199.313,8.585,100.226
2010,11,308,14,109.303,7.73,100.183
2010,11,308,15,83.608,7.014,100.154
2010,11,308,16,83.613,7.091,100.172
2010,11,308,17,12.864,6.638,100.215
2010,11,308,18,0,6.317,100.215
2010,11,308,19,0,5.181,100.216
2010,11,308,20,0,4.806,100.209
2010,11,308,21,0,5.236,100.244
2010,11,308,22,0,4.562,100.26
2010,11,308,23,0,4.413,100.201
2010,11,308,24,0,4.443,100.142
2010,11,309,1,0,4.262,100.15
2010,11,309,2,0,3.906,100.142
2010,11,309,3,0,3.459,100.135
2010,11,309,4,0,2.884,100.144
2010,11,309,5,0,2.073,100.144
2010,11,309,6,0,1.098,100.146
2010,11,309,7,0,1.442,100.147
2010,11,309,8,12.871,1.356,100.19
2010,11,309,9,12.871,0.651,100.233
2010,11,309,10,70.793,0.812,100.259
2010,11,309,11,135.137,1.929,100.309
2010,11,309,12,173.733,2.484,100.308
2010,11,309,13,199.453,2.942,100.331
2010,11,309,14,128.68,2.54,100.408
2010,11,309,15,64.34,2.866,100.477
2010,11,309,16,64.34,2.656,100.605
2010,11,309,17,12.868,2.254,100.716
2010,11,309,18,0,1.633,100.845
2010,11,309,19,0,1.328,100.958
2010,11,309,20,0,1.128,101.044
2010,11,309,21,0,0.974,101.139
2010,11,309,22,0,0.977,101.243
2010,11,309,23,0,0.959,101.354
2010,11,309,24,0,0.995,101.439
2010,11,310,1,0,1.166,101.54
2010,11,310,2,0,0.555,101.61
2010,11,310,3,0,-0.094,101.678
2010,11,310,4,0,-0.151,101.755
2010,11,310,5,0,-0.208,101.849
2010,11,310,6,0,-1.804,101.938
2010,11,310,7,0,-3.031,102.025
2010,11,310,8,83.696,-1.886,102.163
2010,11,310,9,109.414,0.205,102.259
2010,11,310,10,379.617,1.31,102.339
2010,11,310,11,559.706,1.833,102.396
2010,11,310,12,533.845,3.265,102.366
2010,11,310,13,585.294,4.893,102.349
2010,11,310,14,450.215,4.776,102.34
2010,11,310,15,77.182,4.152,102.383
2010,11,310,16,96.482,4.642,102.418
2010,11,310,17,12.866,4.111,102.438
2010,11,310,18,0,2.073,102.476
2010,11,310,19,0,-0.362,102.55
2010,11,310,20,0,-1.496,102.579
2010,11,310,21,0,-1.745,102.578
2010,11,310,22,0,-1.639,102.604
2010,11,310,23,0,-1.133,102.587
2010,11,310,24,0,0.247,102.595
2010,11,311,1,0,0.799,102.603
2010,11,311,2,0,0.932,102.644
2010,11,311,3,0,1.171,102.669
2010,11,311,4,0,1.247,102.635
2010,11,311,5,0,1.227,102.618
2010,11,311,6,0,1.418,102.627
2010,11,311,7,0,0.863,102.618
2010,11,311,8,25.744,1.142,102.601
2010,11,311,9,83.66,1.694,102.607
2010,11,311,10,366.766,2.952,102.545
2010,11,311,11,469.596,5.516,102.514
2010,11,311,12,553.134,5.853,102.426
2010,11,311,13,495.197,6.984,102.313
2010,11,311,14,430.872,7.712,102.227
2010,11,311,15,302.208,8.405,102.147
2010,11,311,16,160.75,8.374,102.121
2010,11,311,17,12.863,7.118,102.092
2010,11,311,18,0,5.412,102.07
2010,11,311,19,0,4.378,102.031
2010,11,311,20,0,3.851,101.996
2010,11,311,21,0,3.459,101.989
2010,11,311,22,0,2.675,101.966
2010,11,311,23,0,1.369,101.884
2010,11,311,24,0,2.021,101.798
2010,11,312,1,0,1.592,101.721
2010,11,312,2,0,-0.4,101.714
2010,11,312,3,0,-1.214,101.664
2010,11,312,4,0,-2.034,101.579
2010,11,312,5,0,-2.156,101.631
2010,11,312,6,0,-2.437,101.667
2010,11,312,7,0,-3.06,101.658
2010,11,312,8,70.818,-1.451,101.615
2010,11,312,9,148.031,0.875,101.627
2010,11,312,10,353.835,5.02,101.585
2010,11,312,11,450.213,7.103,101.606
2010,11,312,12,501.507,8.681,101.566
2010,11,312,13,482.203,10.472,101.488
2010,11,312,14,417.788,11.479,101.483
2010,11,312,15,302.091,11.357,101.466
2010,11,312,16,160.686,10.974,101.432
2010,11,312,17,12.859,9.574,101.42
2010,11,312,18,0,5.256,101.444
2010,11,312,19,0,2.492,101.535
2010,11,312,20,0,3.019,101.573
2010,11,312,21,0,1.704,101.559
2010,11,312,22,0,-0.294,101.508
2010,11,312,23,0,-1.245,101.51
2010,11,312,24,0,-1.86,101.553
2010,11,313,1,0,-2.187,101.596
2010,11,313,2,0,-2.438,101.553
2010,11,313,3,0,-2.729,101.564
2010,11,313,4,0,-2.554,101.599
2010,11,313,5,0,-2.856,101.658
2010,11,313,6,0,-3.031,101.713
2010,11,313,7,0,-3.08,101.73
2010,11,313,8,109.46,-2.272,101.763
2010,11,313,9,148.032,1.238,101.815
2010,11,313,10,360.275,5.146,101.859
2010,11,313,11,456.663,7.667,101.862
2010,11,313,12,507.918,9.577,101.821
2010,11,313,13,495.047,10.691,101.795
2010,11,313,14,417.79,12.222,101.782
2010,11,313,15,314.927,12.867,101.763
2010,11,313,16,186.388,12.815,101.789
2010,11,313,17,12.857,11.185,101.86
2010,11,313,18,0,9.308,101.918
2010,11,313,19,0,7.228,101.982
2010,11,313,20,0,4.944,102.01
2010,11,313,21,0,2.445,101.996
2010,11,313,22,0,0.81,102.019
2010,11,313,23,0,0.041,102.046
2010,11,313,24,0,-0.466,102.071
2010,11,314,1,0,-0.852,102.134
2010,11,314,2,0,-1.378,102.168
2010,11,314,3,0,-1.523,102.177
2010,11,314,4,0,-1.851,102.202
2010,11,314,5,0,-1.782,102.28
2010,11,314,6,0,-1.635,102.297
2010,11,314,7,0,-2.311,102.348
2010,11,314,8,135.186,-0.921,102.4
2010,11,314,9,109.412,3.005,102.447
2010,11,314,10,366.706,5.231,102.465
2010,11,314,11,469.524,6.996,102.503
2010,11,314,12,508.026,8.34,102.491
2010,11,314,13,495.068,10.039,102.461
2010,11,314,14,430.765,10.562,102.461
2010,11,314,15,315.045,10.943,102.487
2010,11,314,16,160.736,10.361,102.512
2010,11,314,17,12.859,8.916,102.504
2010,11,314,18,0,6.306,102.562
2010,11,314,19,0,3.4,102.594
2010,11,314,20,0,2.026,102.617
2010,11,314,21,0,4.643,102.652
2010,11,314,22,0,3.97,102.678
2010,11,314,23,0,2.765,102.668
2010,11,314,24,0,-0.208,102.703
2010,11,315,1,0,-1.64,102.732
2010,11,315,2,0,-2.323,102.758
2010,11,315,3,0,-2.195,102.777
2010,11,315,4,0,-3.041,102.76
2010,11,315,5,0,-2.409,102.779
2010,11,315,6,0,-0.498,102.786
2010,11,315,7,0,-0.809,102.843
2010,11,315,8,122.306,1.088,102.894
2010,11,315,9,83.658,4.017,102.957
2010,11,315,10,353.819,5.655,102.993
2010,11,315,11,443.795,7.833,103.006
2010,11,315,12,495.084,9.635,102.948
2010,11,315,13,482.199,11.174,102.887
2010,11,315,14,411.393,12.385,102.883
2010,11,315,15,302.091,12.427,102.882
2010,11,315,16,147.83,12.405,102.89
2010,11,315,17,12.859,10.681,102.896
2010,11,315,18,0,8.515,102.945
2010,11,315,19,0,6.5,102.989
2010,11,315,20,0,5.141,102.984
2010,11,315,21,0,4.483,102.985
2010,11,315,22,0,2.742,103.03
2010,11,315,23,0,2.923,103.004
2010,11,315,24,0,3.143,102.97
2010,11,316,1,0,2.636,102.996
2010,11,316,2,0,2.35,102.953
2010,11,316,3,0,1.376,102.944
2010,11,316,4,0,0.046,102.939
2010,11,316,5,0,-0.556,102.959
2010,11,316,6,0,-1.362,102.934
2010,11,316,7,0,-1.324,102.943
2010,11,316,8,25.746,-1.025,102.952
2010,11,316,9,90.105,-0.275,102.994
2010,11,316,10,257.388,2.247,102.955
2010,11,316,11,443.852,5.122,102.983
2010,11,316,12,495.124,8.397,102.89
2010,11,316,13,482.067,14.486,102.831
2010,11,316,14,404.884,15.808,102.743
2010,11,316,15,237.753,15.778,102.672
2010,11,316,16,147.801,15.705,102.656
2010,11,316,17,6.427,12.738,102.668
2010,11,316,18,0,7.114,102.662
2010,11,316,19,0,3.431,102.659
2010,11,316,20,0,1.882,102.647
2010,11,316,21,0,0.365,102.618
2010,11,316,22,0,-0.314,102.593
2010,11,316,23,0,-1.064,102.561
2010,11,316,24,0,-1.851,102.501
2010,11,317,1,0,-2.013,102.467
2010,11,317,2,0,-2.437,102.434
2010,11,317,3,0,-2.68,102.393
2010,11,317,4,0,-3.011,102.35
2010,11,317,5,0,-2.758,102.342
2010,11,317,6,0,-2.933,102.308
2010,11,317,7,0,-3.382,102.274
2010,11,317,8,83.697,-2.788,102.257
2010,11,317,9,109.416,0.99,102.242
2010,11,317,10,225.193,6.623,102.176
